,ADM0_NAME,flow_name,leaf,leaf_median,leaf_std,_source_file
11777,Niue,Sunflower_irr,40.320354,40.320354,0.0,se_rate_25km_clipped_Irrigated_Sunflower.tif
11778,Norfolk Island,Sunflower_irr,,,,se_rate_25km_clipped_Irrigated_Sunflower.tif
11779,Northern Mariana Islands,Sunflower_irr,,,,se_rate_25km_clipped_Irrigated_Sunflower.tif
11780,Norway,Sunflower_irr,6.6638336,5.598961,4.9269185,se_rate_25km_clipped_Irrigated_Sunflower.tif
11781,Oman,Sunflower_irr,11.357415,6.7352877,9.711213,se_rate_25km_clipped_Irrigated_Sunflower.tif
11782,Pakistan,Sunflower_irr,16.171291,3.7409406,37.066044,se_rate_25km_clipped_Irrigated_Sunflower.tif
11783,Palau,Sunflower_irr,,,,se_rate_25km_clipped_Irrigated_Sunflower.tif
11784,Palmyra Atoll,Sunflower_irr,,,,se_rate_25km_clipped_Irrigated_Sunflower.tif
11785,Panama,Sunflower_irr,153.7724,115.23264,151.50056,se_rate_25km_clipped_Irrigated_Sunflower.tif
11786,Papua New Guinea,Sunflower_irr,189.37367,90.98076,182.55078,se_rate_25km_clipped_Irrigated_Sunflower.tif
11787,Paracel Islands,Sunflower_irr,,,,se_rate_25km_clipped_Irrigated_Sunflower.tif
11788,Paraguay,Sunflower_irr,11.420978,6.52889,13.050641,se_rate_25km_clipped_Irrigated_Sunflower.tif
11789,Peru,Sunflower_irr,114.08383,58.13153,132.25645,se_rate_25km_clipped_Irrigated_Sunflower.tif
11790,Philippines,Sunflower_irr,146.31273,95.14498,136.09413,se_rate_25km_clipped_Irrigated_Sunflower.tif
11791,Pitcairn,Sunflower_irr,,,,se_rate_25km_clipped_Irrigated_Sunflower.tif
11792,Poland,Sunflower_irr,1.6858774,0.8773198,2.7627208,se_rate_25km_clipped_Irrigated_Sunflower.tif
11793,Portugal,Sunflower_irr,11.00315,6.1796327,11.978948,se_rate_25km_clipped_Irrigated_Sunflower.tif
11794,Puerto Rico,Sunflower_irr,109.87648,74.57045,98.0974,se_rate_25km_clipped_Irrigated_Sunflower.tif
11795,Qatar,Sunflower_irr,,,,se_rate_25km_clipped_Irrigated_Sunflower.tif
11796,Republic of Korea,Sunflower_irr,153.79059,143.36845,102.73292,se_rate_25km_clipped_Irrigated_Sunflower.tif
11797,Romania,Sunflower_irr,7.646642,4.9676933,7.755797,se_rate_25km_clipped_Irrigated_Sunflower.tif
11798,Russian Federation,Sunflower_irr,3.3506675,0.96038157,7.109624,se_rate_25km_clipped_Irrigated_Sunflower.tif
11799,Rwanda,Sunflower_irr,90.90789,65.04189,76.265854,se_rate_25km_clipped_Irrigated_Sunflower.tif
11800,Réunion,Sunflower_irr,,,,se_rate_25km_clipped_Irrigated_Sunflower.tif
11801,Saint Helena,Sunflower_irr,,,,se_rate_25km_clipped_Irrigated_Sunflower.tif
11802,Saint Kitts and Nevis,Sunflower_irr,,,,se_rate_25km_clipped_Irrigated_Sunflower.tif
11803,Saint Lucia,Sunflower_irr,190.81715,190.81715,0.0,se_rate_25km_clipped_Irrigated_Sunflower.tif
11804,Saint Pierre et Miquelon,Sunflower_irr,,,,se_rate_25km_clipped_Irrigated_Sunflower.tif
11805,Saint Vincent and the Grenadines,Sunflower_irr,,,,se_rate_25km_clipped_Irrigated_Sunflower.tif
11806,Samoa,Sunflower_irr,39.177013,39.177013,0.0,se_rate_25km_clipped_Irrigated_Sunflower.tif
11807,San Marino,Sunflower_irr,39.52225,49.067276,16.532465,se_rate_25km_clipped_Irrigated_Sunflower.tif
11808,Sao Tome and Principe,Sunflower_irr,35.498795,7.3511925,51.75603,se_rate_25km_clipped_Irrigated_Sunflower.tif
11809,Saudi Arabia,Sunflower_irr,3.128519,0.29328516,6.4844766,se_rate_25km_clipped_Irrigated_Sunflower.tif
11810,Scarborough Reef,Sunflower_irr,,,,se_rate_25km_clipped_Irrigated_Sunflower.tif
11811,Senegal,Sunflower_irr,4.3778768,3.2935464,3.8775403,se_rate_25km_clipped_Irrigated_Sunflower.tif
11812,Senkaku Islands,Sunflower_irr,,,,se_rate_25km_clipped_Irrigated_Sunflower.tif
11813,Serbia,Sunflower_irr,16.949854,10.330793,17.680672,se_rate_25km_clipped_Irrigated_Sunflower.tif
11814,Seychelles,Sunflower_irr,,,,se_rate_25km_clipped_Irrigated_Sunflower.tif
11815,Sierra Leone,Sunflower_irr,60.461628,32.651512,72.60212,se_rate_25km_clipped_Irrigated_Sunflower.tif
11816,Singapore,Sunflower_irr,46.677505,51.66814,12.559487,se_rate_25km_clipped_Irrigated_Sunflower.tif
11817,Slovakia,Sunflower_irr,10.424764,7.6864634,8.773923,se_rate_25km_clipped_Irrigated_Sunflower.tif
11818,Slovenia,Sunflower_irr,58.655586,44.461452,51.534946,se_rate_25km_clipped_Irrigated_Sunflower.tif
11819,Solomon Islands,Sunflower_irr,,,,se_rate_25km_clipped_Irrigated_Sunflower.tif
11820,Somalia,Sunflower_irr,3.7717485,2.3733299,5.2559485,se_rate_25km_clipped_Irrigated_Sunflower.tif
11821,South Africa,Sunflower_irr,13.801591,4.8200755,23.053133,se_rate_25km_clipped_Irrigated_Sunflower.tif
11822,South Georgia and the South Sandwich Islands,Sunflower_irr,,,,se_rate_25km_clipped_Irrigated_Sunflower.tif
11823,South Sudan,Sunflower_irr,7.557149,4.6144934,11.719082,se_rate_25km_clipped_Irrigated_Sunflower.tif
11824,Spain,Sunflower_irr,13.790522,7.321434,17.019997,se_rate_25km_clipped_Irrigated_Sunflower.tif
11825,Spratly Islands,Sunflower_irr,,,,se_rate_25km_clipped_Irrigated_Sunflower.tif
11826,Sri Lanka,Sunflower_irr,62.423096,13.344487,114.14888,se_rate_25km_clipped_Irrigated_Sunflower.tif
11827,Sudan,Sunflower_irr,3.3260496,2.155643,4.972863,se_rate_25km_clipped_Irrigated_Sunflower.tif
11828,Suriname,Sunflower_irr,40.414463,21.271444,44.44328,se_rate_25km_clipped_Irrigated_Sunflower.tif
11829,Svalbard and Jan Mayen Islands,Sunflower_irr,,,,se_rate_25km_clipped_Irrigated_Sunflower.tif
11830,Swaziland,Sunflower_irr,60.288063,51.506668,47.73907,se_rate_25km_clipped_Irrigated_Sunflower.tif
11831,Sweden,Sunflower_irr,1.6273496,1.1804069,1.2573916,se_rate_25km_clipped_Irrigated_Sunflower.tif
11832,Switzerland,Sunflower_irr,27.787592,12.883254,39.233673,se_rate_25km_clipped_Irrigated_Sunflower.tif
11833,Syrian Arab Republic,Sunflower_irr,4.1179986,0.5445759,13.613723,se_rate_25km_clipped_Irrigated_Sunflower.tif
11834,Taiwan,Sunflower_irr,264.09592,251.21892,172.40825,se_rate_25km_clipped_Irrigated_Sunflower.tif
11835,Tajikistan,Sunflower_irr,22.831621,16.753456,21.589924,se_rate_25km_clipped_Irrigated_Sunflower.tif
11836,Thailand,Sunflower_irr,80.11772,37.31508,88.96209,se_rate_25km_clipped_Irrigated_Sunflower.tif
11837,The former Yugoslav Republic of Macedonia,Sunflower_irr,22.599092,16.880823,16.951025,se_rate_25km_clipped_Irrigated_Sunflower.tif
11838,Timor-Leste,Sunflower_irr,188.28209,156.9349,120.168816,se_rate_25km_clipped_Irrigated_Sunflower.tif
11839,Togo,Sunflower_irr,25.305323,12.604518,36.29133,se_rate_25km_clipped_Irrigated_Sunflower.tif
11840,Tokelau,Sunflower_irr,,,,se_rate_25km_clipped_Irrigated_Sunflower.tif
11841,Tonga,Sunflower_irr,,,,se_rate_25km_clipped_Irrigated_Sunflower.tif
11842,Trinidad and Tobago,Sunflower_irr,80.408356,40.616364,128.76929,se_rate_25km_clipped_Irrigated_Sunflower.tif
11843,Tromelin Island,Sunflower_irr,,,,se_rate_25km_clipped_Irrigated_Sunflower.tif
11844,Tunisia,Sunflower_irr,4.8695,1.8602419,7.054739,se_rate_25km_clipped_Irrigated_Sunflower.tif
11845,Turkey,Sunflower_irr,11.452013,6.6532807,12.976312,se_rate_25km_clipped_Irrigated_Sunflower.tif
11846,Turkmenistan,Sunflower_irr,1.6860847,0.7724482,3.1528563,se_rate_25km_clipped_Irrigated_Sunflower.tif
11847,Turks and Caicos islands,Sunflower_irr,,,,se_rate_25km_clipped_Irrigated_Sunflower.tif
11848,Tuvalu,Sunflower_irr,,,,se_rate_25km_clipped_Irrigated_Sunflower.tif
11849,U.K. of Great Britain and Northern Ireland,Sunflower_irr,1.6754671,1.106733,1.4291102,se_rate_25km_clipped_Irrigated_Sunflower.tif
11850,Uganda,Sunflower_irr,21.427588,12.403463,30.77323,se_rate_25km_clipped_Irrigated_Sunflower.tif
11851,Ukraine,Sunflower_irr,1.9073147,1.0747973,2.8875217,se_rate_25km_clipped_Irrigated_Sunflower.tif
11852,United Arab Emirates,Sunflower_irr,12.07517,13.566879,3.851577,se_rate_25km_clipped_Irrigated_Sunflower.tif
11853,United Republic of Tanzania,Sunflower_irr,32.630875,13.990966,48.156803,se_rate_25km_clipped_Irrigated_Sunflower.tif
11854,United States Virgin Islands,Sunflower_irr,,,,se_rate_25km_clipped_Irrigated_Sunflower.tif
11855,United States of America,Sunflower_irr,13.648542,7.17109,20.160307,se_rate_25km_clipped_Irrigated_Sunflower.tif
11856,Uruguay,Sunflower_irr,9.468515,7.877509,6.555559,se_rate_25km_clipped_Irrigated_Sunflower.tif
11857,Uzbekistan,Sunflower_irr,3.2654865,0.60594755,8.456252,se_rate_25km_clipped_Irrigated_Sunflower.tif
11858,Vanuatu,Sunflower_irr,227.32088,193.87726,151.99457,se_rate_25km_clipped_Irrigated_Sunflower.tif
11859,Venezuela,Sunflower_irr,52.10435,13.526791,88.20898,se_rate_25km_clipped_Irrigated_Sunflower.tif
11860,Viet Nam,Sunflower_irr,181.7209,153.62576,153.44102,se_rate_25km_clipped_Irrigated_Sunflower.tif
11861,Wake Island,Sunflower_irr,,,,se_rate_25km_clipped_Irrigated_Sunflower.tif
11862,Wallis and Futuna,Sunflower_irr,,,,se_rate_25km_clipped_Irrigated_Sunflower.tif
11863,West Bank,Sunflower_irr,13.324269,9.3767805,12.437849,se_rate_25km_clipped_Irrigated_Sunflower.tif
11864,Western Sahara,Sunflower_irr,,,,se_rate_25km_clipped_Irrigated_Sunflower.tif
11865,Yemen,Sunflower_irr,14.924505,7.409495,18.653122,se_rate_25km_clipped_Irrigated_Sunflower.tif
11866,Zambia,Sunflower_irr,14.384471,9.223358,16.72665,se_rate_25km_clipped_Irrigated_Sunflower.tif
11867,Zimbabwe,Sunflower_irr,19.31151,9.805706,25.949709,se_rate_25km_clipped_Irrigated_Sunflower.tif
11868,Abyei,Tobacco_irr,6.5449243,6.5795374,1.2432538,se_rate_25km_clipped_Irrigated_Tobacco.tif
11869,Afghanistan,Tobacco_irr,21.612022,8.117677,37.2215,se_rate_25km_clipped_Irrigated_Tobacco.tif
11870,Aksai Chin,Tobacco_irr,,,,se_rate_25km_clipped_Irrigated_Tobacco.tif
11871,Albania,Tobacco_irr,123.15747,116.24786,73.583916,se_rate_25km_clipped_Irrigated_Tobacco.tif
11872,Algeria,Tobacco_irr,12.510445,3.852378,20.044128,se_rate_25km_clipped_Irrigated_Tobacco.tif
11873,American Samoa,Tobacco_irr,,,,se_rate_25km_clipped_Irrigated_Tobacco.tif
11874,Andorra,Tobacco_irr,130.6261,130.6261,0.0,se_rate_25km_clipped_Irrigated_Tobacco.tif
11875,Angola,Tobacco_irr,34.472427,20.910938,39.89559,se_rate_25km_clipped_Irrigated_Tobacco.tif
11876,Anguilla,Tobacco_irr,,,,se_rate_25km_clipped_Irrigated_Tobacco.tif
11877,Antarctica,Tobacco_irr,,,,se_rate_25km_clipped_Irrigated_Tobacco.tif
11878,Antigua and Barbuda,Tobacco_irr,30.206396,26.842537,15.777898,se_rate_25km_clipped_Irrigated_Tobacco.tif
11879,Argentina,Tobacco_irr,16.237787,8.218074,39.34929,se_rate_25km_clipped_Irrigated_Tobacco.tif
11880,Armenia,Tobacco_irr,31.594866,23.174461,34.38831,se_rate_25km_clipped_Irrigated_Tobacco.tif
11881,Aruba,Tobacco_irr,,,,se_rate_25km_clipped_Irrigated_Tobacco.tif
11882,Arunachal Pradesh,Tobacco_irr,697.7005,808.2417,316.90182,se_rate_25km_clipped_Irrigated_Tobacco.tif
11883,Ashmore and Cartier Islands,Tobacco_irr,,,,se_rate_25km_clipped_Irrigated_Tobacco.tif
11884,Australia,Tobacco_irr,12.801867,3.1278028,32.06103,se_rate_25km_clipped_Irrigated_Tobacco.tif
11885,Austria,Tobacco_irr,19.603203,15.201484,17.24611,se_rate_25km_clipped_Irrigated_Tobacco.tif
11886,Azerbaijan,Tobacco_irr,23.753538,8.585312,37.097473,se_rate_25km_clipped_Irrigated_Tobacco.tif
11887,Azores Islands,Tobacco_irr,,,,se_rate_25km_clipped_Irrigated_Tobacco.tif
11888,Bahamas,Tobacco_irr,21.071833,22.268147,9.763991,se_rate_25km_clipped_Irrigated_Tobacco.tif
11889,Bahrain,Tobacco_irr,,,,se_rate_25km_clipped_Irrigated_Tobacco.tif
11890,Baker Island,Tobacco_irr,,,,se_rate_25km_clipped_Irrigated_Tobacco.tif
11891,Bangladesh,Tobacco_irr,66.703285,37.127533,114.424446,se_rate_25km_clipped_Irrigated_Tobacco.tif
11892,Barbados,Tobacco_irr,,,,se_rate_25km_clipped_Irrigated_Tobacco.tif
11893,Bassas da India,Tobacco_irr,,,,se_rate_25km_clipped_Irrigated_Tobacco.tif
11894,Belarus,Tobacco_irr,1.4770669,1.3262103,0.507928,se_rate_25km_clipped_Irrigated_Tobacco.tif
11895,Belgium,Tobacco_irr,2.2108839,1.8060489,1.0966002,se_rate_25km_clipped_Irrigated_Tobacco.tif
11896,Belize,Tobacco_irr,127.76711,64.833435,134.51265,se_rate_25km_clipped_Irrigated_Tobacco.tif
11897,Benin,Tobacco_irr,22.875149,19.91861,19.796848,se_rate_25km_clipped_Irrigated_Tobacco.tif
11898,Bermuda,Tobacco_irr,,,,se_rate_25km_clipped_Irrigated_Tobacco.tif
11899,Bhutan,Tobacco_irr,800.9583,944.5169,281.0461,se_rate_25km_clipped_Irrigated_Tobacco.tif
11900,Bird Island,Tobacco_irr,,,,se_rate_25km_clipped_Irrigated_Tobacco.tif
11901,Bolivia,Tobacco_irr,85.65172,27.383444,146.04927,se_rate_25km_clipped_Irrigated_Tobacco.tif
11902,Bosnia and Herzegovina,Tobacco_irr,74.67294,50.441242,81.40789,se_rate_25km_clipped_Irrigated_Tobacco.tif
11903,Botswana,Tobacco_irr,4.8711805,4.2072086,2.7475944,se_rate_25km_clipped_Irrigated_Tobacco.tif
11904,Bouvet Island,Tobacco_irr,,,,se_rate_25km_clipped_Irrigated_Tobacco.tif
11905,Brazil,Tobacco_irr,75.30853,40.24258,98.13928,se_rate_25km_clipped_Irrigated_Tobacco.tif
11906,British Indian Ocean Territory,Tobacco_irr,,,,se_rate_25km_clipped_Irrigated_Tobacco.tif
11907,British Virgin Islands,Tobacco_irr,,,,se_rate_25km_clipped_Irrigated_Tobacco.tif
11908,Brunei Darussalam,Tobacco_irr,64.45338,54.00491,49.95995,se_rate_25km_clipped_Irrigated_Tobacco.tif
11909,Bulgaria,Tobacco_irr,18.758945,13.424223,16.195734,se_rate_25km_clipped_Irrigated_Tobacco.tif
11910,Burkina Faso,Tobacco_irr,11.326331,9.102903,7.085904,se_rate_25km_clipped_Irrigated_Tobacco.tif
11911,Burundi,Tobacco_irr,124.21157,80.491104,114.10314,se_rate_25km_clipped_Irrigated_Tobacco.tif
11912,Cambodia,Tobacco_irr,90.65479,41.480076,128.29555,se_rate_25km_clipped_Irrigated_Tobacco.tif
11913,Cameroon,Tobacco_irr,85.10134,50.86989,108.44328,se_rate_25km_clipped_Irrigated_Tobacco.tif
11914,Canada,Tobacco_irr,10.459748,7.019661,9.9580765,se_rate_25km_clipped_Irrigated_Tobacco.tif
11915,Cape Verde,Tobacco_irr,,,,se_rate_25km_clipped_Irrigated_Tobacco.tif
11916,Cayman Islands,Tobacco_irr,,,,se_rate_25km_clipped_Irrigated_Tobacco.tif
11917,Central African Republic,Tobacco_irr,29.655397,23.129196,23.851904,se_rate_25km_clipped_Irrigated_Tobacco.tif
11918,Chad,Tobacco_irr,8.413231,6.1304336,11.130455,se_rate_25km_clipped_Irrigated_Tobacco.tif
11919,Chile,Tobacco_irr,29.78627,19.66849,29.38985,se_rate_25km_clipped_Irrigated_Tobacco.tif
11920,China,Tobacco_irr,147.19856,60.32269,191.48741,se_rate_25km_clipped_Irrigated_Tobacco.tif
11921,China/India,Tobacco_irr,,,,se_rate_25km_clipped_Irrigated_Tobacco.tif
11922,Christmas Island,Tobacco_irr,,,,se_rate_25km_clipped_Irrigated_Tobacco.tif
11923,Clipperton Island,Tobacco_irr,,,,se_rate_25km_clipped_Irrigated_Tobacco.tif
11924,Cocos (Keeling) Islands,Tobacco_irr,,,,se_rate_25km_clipped_Irrigated_Tobacco.tif
11925,Colombia,Tobacco_irr,168.18825,41.8701,252.52063,se_rate_25km_clipped_Irrigated_Tobacco.tif
11926,Comoros,Tobacco_irr,940.9535,940.9535,1.1368684e-13,se_rate_25km_clipped_Irrigated_Tobacco.tif
11927,Congo,Tobacco_irr,62.5315,41.97328,53.11049,se_rate_25km_clipped_Irrigated_Tobacco.tif
11928,Cook Islands,Tobacco_irr,,,,se_rate_25km_clipped_Irrigated_Tobacco.tif
11929,Costa Rica,Tobacco_irr,262.82706,206.87166,233.04903,se_rate_25km_clipped_Irrigated_Tobacco.tif
11930,Croatia,Tobacco_irr,40.8747,23.801668,41.356487,se_rate_25km_clipped_Irrigated_Tobacco.tif
11931,Cuba,Tobacco_irr,108.9975,33.393967,185.35332,se_rate_25km_clipped_Irrigated_Tobacco.tif
11932,Cyprus,Tobacco_irr,15.209203,9.229476,15.666934,se_rate_25km_clipped_Irrigated_Tobacco.tif
11933,Czech Republic,Tobacco_irr,6.014522,3.7900536,8.162905,se_rate_25km_clipped_Irrigated_Tobacco.tif
11934,Côte d'Ivoire,Tobacco_irr,48.399094,35.289158,50.985626,se_rate_25km_clipped_Irrigated_Tobacco.tif
11935,Dem People's Rep of Korea,Tobacco_irr,216.34686,177.42743,175.43489,se_rate_25km_clipped_Irrigated_Tobacco.tif
11936,Democratic Republic of the Congo,Tobacco_irr,67.50082,42.001278,72.19168,se_rate_25km_clipped_Irrigated_Tobacco.tif
11937,Denmark,Tobacco_irr,,,,se_rate_25km_clipped_Irrigated_Tobacco.tif
11938,Djibouti,Tobacco_irr,17.379555,4.9343996,33.56793,se_rate_25km_clipped_Irrigated_Tobacco.tif
11939,Dominica,Tobacco_irr,724.1206,836.49524,276.79028,se_rate_25km_clipped_Irrigated_Tobacco.tif
11940,Dominican Republic,Tobacco_irr,174.05644,111.46034,178.4285,se_rate_25km_clipped_Irrigated_Tobacco.tif
11941,Ecuador,Tobacco_irr,273.29092,168.5768,290.94827,se_rate_25km_clipped_Irrigated_Tobacco.tif
11942,Egypt,Tobacco_irr,0.39954102,0.2067966,0.4033041,se_rate_25km_clipped_Irrigated_Tobacco.tif
11943,El Salvador,Tobacco_irr,233.12898,210.83623,175.08391,se_rate_25km_clipped_Irrigated_Tobacco.tif
11944,Equatorial Guinea,Tobacco_irr,80.23664,67.818855,41.75431,se_rate_25km_clipped_Irrigated_Tobacco.tif
11945,Eritrea,Tobacco_irr,61.09907,34.242558,71.0947,se_rate_25km_clipped_Irrigated_Tobacco.tif
11946,Estonia,Tobacco_irr,,,,se_rate_25km_clipped_Irrigated_Tobacco.tif
11947,Ethiopia,Tobacco_irr,85.80962,42.59857,104.85259,se_rate_25km_clipped_Irrigated_Tobacco.tif
11948,Europa Island,Tobacco_irr,,,,se_rate_25km_clipped_Irrigated_Tobacco.tif
11949,Falkland Islands (Malvinas),Tobacco_irr,,,,se_rate_25km_clipped_Irrigated_Tobacco.tif
11950,Faroe Islands,Tobacco_irr,,,,se_rate_25km_clipped_Irrigated_Tobacco.tif
11951,Fiji,Tobacco_irr,611.04755,547.4195,216.79083,se_rate_25km_clipped_Irrigated_Tobacco.tif
11952,Finland,Tobacco_irr,,,,se_rate_25km_clipped_Irrigated_Tobacco.tif
11953,France,Tobacco_irr,17.580053,4.978439,32.20709,se_rate_25km_clipped_Irrigated_Tobacco.tif
11954,French Guiana,Tobacco_irr,120.049835,106.89214,93.39514,se_rate_25km_clipped_Irrigated_Tobacco.tif
11955,French Polynesia,Tobacco_irr,707.8382,771.96796,260.213,se_rate_25km_clipped_Irrigated_Tobacco.tif
11956,French Southern and Antarctic Territories,Tobacco_irr,,,,se_rate_25km_clipped_Irrigated_Tobacco.tif
11957,Gabon,Tobacco_irr,84.54068,68.20056,65.35023,se_rate_25km_clipped_Irrigated_Tobacco.tif
11958,Gambia,Tobacco_irr,11.053761,11.181158,4.2146363,se_rate_25km_clipped_Irrigated_Tobacco.tif
11959,Gaza Strip,Tobacco_irr,1.3244663,0.9425951,0.6364316,se_rate_25km_clipped_Irrigated_Tobacco.tif
11960,Georgia,Tobacco_irr,89.88054,46.209297,117.49995,se_rate_25km_clipped_Irrigated_Tobacco.tif
11961,Germany,Tobacco_irr,5.482209,2.6297975,9.508187,se_rate_25km_clipped_Irrigated_Tobacco.tif
11962,Ghana,Tobacco_irr,41.938942,28.332312,40.983894,se_rate_25km_clipped_Irrigated_Tobacco.tif
11963,Gibraltar,Tobacco_irr,52.351788,52.351788,0.0,se_rate_25km_clipped_Irrigated_Tobacco.tif
11964,Glorioso Island,Tobacco_irr,,,,se_rate_25km_clipped_Irrigated_Tobacco.tif
11965,Greece,Tobacco_irr,55.037903,40.239845,47.48119,se_rate_25km_clipped_Irrigated_Tobacco.tif
11966,Greenland,Tobacco_irr,,,,se_rate_25km_clipped_Irrigated_Tobacco.tif
11967,Grenada,Tobacco_irr,,,,se_rate_25km_clipped_Irrigated_Tobacco.tif
11968,Guadeloupe,Tobacco_irr,1021.62164,1021.62164,1.1368684e-13,se_rate_25km_clipped_Irrigated_Tobacco.tif
11969,Guam,Tobacco_irr,,,,se_rate_25km_clipped_Irrigated_Tobacco.tif
11970,Guatemala,Tobacco_irr,191.84062,123.5733,180.08755,se_rate_25km_clipped_Irrigated_Tobacco.tif
11971,Guernsey,Tobacco_irr,,,,se_rate_25km_clipped_Irrigated_Tobacco.tif
11972,Guinea,Tobacco_irr,67.231094,40.6132,72.94902,se_rate_25km_clipped_Irrigated_Tobacco.tif
11973,Guinea-Bissau,Tobacco_irr,23.987473,19.23943,17.550901,se_rate_25km_clipped_Irrigated_Tobacco.tif
11974,Guyana,Tobacco_irr,72.33926,36.5722,106.66367,se_rate_25km_clipped_Irrigated_Tobacco.tif
